Target|Predicted|PredictedLabel
0|0.0100351|0
0|0.00978508|0
0|0.00237994|0
0|0.0038149|0
0|0.00355693|0
0|0.00191747|0
0|0.00426515|0
0|0.0098878|0
0|0.00725135|0
0|0.00532793|0
0|0.00402553|0
0|0.00235678|0
0|0.00861387|0
0|0.00513215|0
0|0.000984575|0
0|0.00792253|0
0|0.0090344|0
0|0.00608757|0
0|-0.00307793|0
0|0.00363807|0
0|-0.00395134|0
0|0.00629106|0
0|0.00322015|0
0|0.00775253|0
0|0.00513807|0
0|0.00262365|0
0|0.00766832|0
0|-0.00204973|0
0|0.00432984|0
0|0.00538255|0
0|0.00815113|0
0|0.00610284|0
0|0.0067848|0
0|0.00219851|0
0|0.000925733|0
0|0.0225632|0
0|0.00931026|0
0|0.0161711|0
0|0.00736607|0
0|0.0087277|0
0|0.0159463|0
0|0.00891427|0
0|0.0146021|0
0|0.00812171|0
0|0.00760609|0
0|0.0051123|0
0|0.0160347|0
0|0.0101638|0
0|0.00159749|0
0|0.0101964|0
0|0.00887331|0
0|0.0135224|0
0|0.00604386|0
0|0.00225869|0
0|0.00360829|0
0|0.0021531|0
0|0.00541554|0
0|0.0123902|0
0|0.00982575|0
0|0.0013644|0
0|0.00562947|0
0|0.00968795|0
0|0.0136822|0
0|0.0139549|0
0|0.00353342|0
0|0.00517161|0
0|0.00280753|0
0|0.00587527|0
0|0.0153893|0
0|0.0201334|0
0|0.0194463|0
0|0.00709332|0
0|0.0152667|0
0|0.0211053|0
0|0.0208303|0
0|0.00594564|0
0|-0.003325|0
0|0.0142728|0
0|0.0245565|0
0|0.0126497|0
0|0.0482817|0
0|0.0184214|0
0|0.0178708|0
0|0.0111347|0
0|0.0115362|0
0|-0.00200298|0
0|0.0169445|0
0|0.0167664|0
0|0.136986|1
0|0.0117921|0
0|0.0128338|0
0|0.0123468|0
0|0.0115639|0
0|0.0151655|0
0|0.0211569|0
0|0.0238116|0
0|0.0173848|0
0|0.0199317|0
0|0.0175085|0
0|0.0187381|0
0|0.0257823|0
0|0.0227656|0
0|0.0200179|0
0|0.0230666|0
0|0.0249353|0
0|0.0216159|0
0|0.0139758|0
0|0.0117269|0
0|0.0303189|0
0|0.0142098|0
0|0.0126023|0
0|0.015368|0
0|0.0232772|0
0|0.0130663|0
0|0.0525956|0
0|-0.012635|0
0|0.0194604|0
0|0.00211858|0
0|0.0285918|0
0|0.0232402|0
0|0.03772|0
0|0.033815|0
0|0.0295097|0
0|0.0167105|0
0|0.0191904|0
0|0.0360006|0
0|-0.0948018|0
0|0.0265101|0
0|0.00968573|0
0|0.0385353|0
0|0.0419271|0
0|0.0274946|0
0|0.00262008|0
0|0.000912279|0
0|0.0033124|0
0|0.0325611|0
0|0.0251407|0
0|0.0111745|0
0|0.0114571|0
0|-0.0281401|0
0|0.327216|1
0|0.0229839|0
0|0.016588|0
0|0.0830949|1
0|0.253287|1
0|0.0680088|1
0|0.0519428|0
0|0.0544825|0
0|0.0921001|1
0|0.0926198|1
0|0.0702715|1
0|0.0614059|0
0|0.0698635|1
0|0.0417771|0
0|0.0544067|0
0|0.0446878|0
0|0.0763951|1
0|0.0777648|1
0|0.034391|0
0|0.0403678|0
0|0.093799|1
0|0.0364092|0
0|0.0867631|1
0|0.0231805|0
0|0.0446203|0
0|0.0746702|1
0|0.0338113|0
0|0.00375028|0
0|-0.019322|0
0|0.0560881|0
0|0.0828478|1
0|0.0936344|1
0|0.069801|1
0|0.0712546|1
0|0.0713275|1
0|0.0710511|1
0|0.0634759|0
0|0.144272|1
0|0.0789187|1
0|0.0857841|1
0|0.0478612|0
0|-0.0218293|0
0|0.0605874|0
0|0.053134|0
0|0.0378552|0
0|0.0174177|0
0|0.0413759|0
0|0.284198|1
0|0.074717|1
0|0.0796944|1
0|0.0243705|0
0|0.0442115|0
0|0.0500164|0
0|0.026486|0
0|0.0415594|0
0|0.0412511|0
0|0.0556553|0
0|0.0407614|0
0|0.0379227|0
0|0.0570845|0
0|0.0629188|0
0|0.0388293|0
0|0.0417004|0
0|0.0827864|1
0|0.0416899|0
0|0.00927318|0
0|0.0495845|0
0|0.00124687|0
0|-0.0496181|0
0|0.730021|1
0|-0.0661948|0
0|-0.00766387|0
0|-0.069314|0
0|-0.0602783|0
0|0.0583268|0
0|-0.047298|0
0|-0.00786313|0
0|-0.0341851|0
0|0.0621764|0
0|0.00117681|0
0|-0.00370032|0
0|0.0567905|0
0|-0.00525334|0
0|0.0721721|1
0|-0.175238|0
0|0.175847|1
0|0.0601233|0
0|-0.640995|0
0|0.035632|0
0|0.00277288|0
0|-0.0209115|0
0|0.0697656|1
0|0.0862926|1
0|0.249842|1
0|0.124824|1
0|0.122402|1
0|0.103988|1
0|0.103505|1
0|0.110686|1
0|0.0810335|1
0|0.0907908|1
0|0.240519|1
0|0.19308|1
0|-0.110183|0
0|-0.0670529|0
0|-0.0835797|0
0|-0.114316|0
0|-0.106261|0
0|-0.133363|0
0|-0.157201|0
0|-0.10523|0
0|-0.135919|0
0|0.143953|1
0|0.120873|1
0|0.0518735|0
0|0.022171|0
0|0.127946|1
0|-0.0124981|0
0|0.308093|1
0|0.00780996|0
0|-0.0185476|0
0|-0.365732|0
0|-0.0533791|0
0|-0.0288649|0
0|-0.0981938|0
0|-0.177474|0
0|0.054577|0
0|0.0848906|1
0|-0.0635519|0
0|-0.00220015|0
0|-0.157764|0
0|-0.171369|0
0|-0.154642|0
0|-0.254848|0
0|-0.190652|0
0|-0.230216|0
0|-0.233639|0
0|-0.176126|0
0|-0.24949|0
0|-0.384818|0
0|-0.243203|0
0|-0.232394|0
0|-0.218675|0
0|-0.194569|0
0|-0.269743|0
0|0.0302095|0
0|-0.197666|0
0|-0.286282|0
0|-0.292871|0
0|-0.432738|0
0|-0.254793|0
0|-0.162786|0
0|-0.210544|0
0|-0.140632|0
0|-0.123402|0
0|-0.303929|0
0|-0.271045|0
0|-0.121088|0
0|-0.236258|0
0|-0.176918|0
0|-0.279695|0
0|-0.337184|0
0|-0.32168|0
0|-0.188022|0
0|0.153708|1
0|-0.427383|0
0|-0.405304|0
0|-0.312833|0
0|-0.274051|0
0|-0.374302|0
0|-0.293006|0
0|-0.573484|0
0|-0.561392|0
0|-0.355382|0
0|-0.599484|0
0|-0.485257|0
0|-0.392523|0
0|-0.394666|0
0|-0.452774|0
0|-0.522847|0
0|-0.48956|0
0|-0.463467|0
0|-0.398356|0
0|-0.492591|0
0|-0.408143|0
0|-0.444345|0
0|-0.453907|0
0|-0.348291|0
0|-0.238164|0
0|-0.409561|0
0|-0.0628665|0
0|-0.609439|0
0|-0.487069|0
0|-0.498831|0
0|-0.458908|0
0|-0.746189|0
0|-0.243409|0
0|-0.26144|0
0|-0.359393|0
0|-0.294653|0
0|-0.587427|0
0|-0.303624|0
0|-0.344258|0
0|-0.368538|0
0|-0.40238|0
0|-0.741245|0
0|-0.771472|0
0|-0.819781|0
0|-0.802187|0
0|-0.925674|0
0|-0.931418|0
0|-0.816692|0
0|-0.553932|0
0|0.116902|1
0|-0.423376|0
0|-0.331652|0
0|-0.692156|0
0|-0.512874|0
0|-0.751003|0
0|-0.950365|0
0|-0.851723|0
0|-0.839581|0
0|-0.941114|0
0|-0.992405|0
0|-1.03424|0
0|-0.800028|0
0|-0.960773|0
0|-0.996476|0
0|-0.964095|0
0|-0.903664|0
0|-1.03728|0
0|-0.985293|0
0|-1.12439|0
0|-1.06029|0
0|-0.898957|0
0|-0.976719|0
0|-1.05514|0
0|-0.0460361|0
0|-1.03843|0
0|-1.08084|0
0|-1.03301|0
0|-1.10188|0
0|-1.18581|0
0|-1.04136|0
0|-1.18244|0
0|-1.19108|0
0|-1.23411|0
0|-1.14267|0
0|-1.1982|0
0|-1.24079|0
0|-1.2153|0
0|-1.17172|0
0|-1.23342|0
0|-1.32995|0
0|-1.34465|0
0|-1.35946|0
0|-0.00142049|0
0|-0.00444797|0
0|0.00172992|0
0|0.00769982|0
0|0.00494753|0
0|0.00537881|0
0|0.00578884|0
0|0.00491632|0
0|0.0095578|0
0|0.00665025|0
0|0.00489636|0
0|0.00495751|0
0|0.00449314|0
0|0.0232262|0
0|0.00583406|0
0|0.0100523|0
0|0.00790465|0
0|0.0134204|0
0|0.0105305|0
0|0.00949532|0
0|0.0074276|0
0|0.0162179|0
0|-0.00100463|0
0|0.0017534|0
0|-0.00199047|0
0|0.00838906|0
0|0.00267373|0
0|0.00583164|0
0|0.00659553|0
0|0.012443|0
0|0.000926905|0
0|0.00499758|0
0|0.0045923|0
0|0.011808|0
0|0.00205873|0
0|0.00808821|0
0|0.00542969|0
0|0.00685447|0
0|0.0103316|0
0|0.0174899|0
0|0.0167136|0
0|0.0148428|0
0|0.0153356|0
0|0.0149324|0
0|0.020494|0
0|0.0191686|0
0|0.0186764|0
0|0.0190552|0
0|0.0175635|0
0|0.0159267|0
0|0.0116041|0
0|0.0103353|0
0|0.00767275|0
0|0.0127771|0
0|0.0122131|0
0|0.0154246|0
0|0.0141358|0
0|0.0125103|0
0|0.012238|0
0|0.0161907|0
0|0.0119527|0
0|0.0129963|0
0|0.0210157|0
0|0.0113947|0
0|0.00670908|0
0|0.0123886|0
0|0.012993|0
0|0.0129185|0
0|0.0115343|0
0|0.00709434|0
0|0.00837538|0
0|0.00919178|0
0|0.0107357|0
0|0.0116084|0
0|0.00335014|0
0|-0.00551251|0
0|0.0174668|0
0|0.00632988|0
0|0.0131592|0
0|0.0121167|0
0|0.0179305|0
0|0.00667813|0
0|0.0109538|0
0|0.00816385|0
0|0.0128188|0
0|0.0181048|0
0|-0.00279046|0
0|0.00165713|0
0|0.00125895|0
0|0.00691247|0
0|0.00907182|0
0|0.00151971|0
0|0.00520108|0
0|0.0113897|0
0|0.0242354|0
0|0.0430334|0
0|0.0398999|0
0|0.0595103|0
0|0.0485428|0
0|0.0459303|0
0|0.0395049|0
0|0.0481443|0
0|0.0353004|0
0|0.0326696|0
0|0.0312695|0
0|0.0182553|0
0|0.0190814|0
0|0.0193188|0
0|0.0241998|0
0|0.0181291|0
0|0.0231787|0
0|0.0230076|0
0|0.00857059|0
0|0.0197687|0
0|0.0129564|0
0|0.0200384|0
0|0.0189114|0
0|0.020356|0
0|0.0222709|0
0|0.022807|0
0|0.0300229|0
0|0.0133711|0
0|0.00920453|0
0|0.0199497|0
0|0.0194572|0
0|0.0241877|0
0|0.0146005|0
0|0.0138587|0
0|0.0171677|0
0|0.0111894|0
0|0.0170396|0
0|0.0195934|0
0|0.0186324|0
0|0.0172878|0
0|0.0192701|0
0|0.0218386|0
0|0.0204682|0
0|0.0342043|0
0|0.0160381|0
0|0.0250334|0
0|0.0247366|0
0|0.0193997|0
0|0.0292958|0
0|0.0217644|0
0|0.0208319|0
0|0.0251674|0
0|0.035807|0
0|0.033702|0
0|0.0347346|0
0|0.012364|0
0|0.0120655|0
0|0.0117802|0
0|0.0194944|0
0|0.0112495|0
0|0.0267744|0
0|0.0265669|0
0|0.0200016|0
0|0.0222875|0
0|0.0101554|0
0|0.00997648|0
0|0.0105709|0
0|0.00965851|0
0|0.00951948|0
0|0.00939376|0
0|0.00624713|0
0|0.00918224|0
0|0.00909645|0
0|0.00902397|0
0|0.00896481|0
0|0.00108259|0
0|0.00888645|0
0|0.00886725|0
0|0.00886137|0
0|0.0016805|0
0|0.0088896|0
0|0.0089237|0
0|0.00691567|0
0|0.0163658|0
0|0.0125969|0
0|0.0117099|0
0|0.0155624|0
0|0.0142799|0
0|0.00586066|0
0|0.0123402|0
0|0.0053436|0
0|0.0112163|0
0|0.0129014|0
0|0.0120689|0
0|0.0106584|0
0|0.0136379|0
0|0.0118136|0
0|0.0123733|0
0|0.0184983|0
0|0.00786617|0
0|0.00229223|0
0|0.00868588|0
0|0.00660789|0
0|0.0134654|0
0|0.00823351|0
0|0.0084379|0
0|0.0131893|0
0|0.00188896|0
0|0.00189674|0
0|0.0049935|0
0|0.00458961|0
0|0.00999092|0
0|0.00334556|0
0|0.00894016|0
0|0.0174296|0
0|0.000538668|0
0|-0.00262411|0
0|0.00203565|0
0|-0.000511919|0
0|-0.000417965|0
0|-0.000377354|0
0|0.00572129|0
0|0.00601927|0
0|0.00589897|0
0|0.0014855|0
0|0.0177894|0
0|0.0172311|0
0|0.0166892|0
0|0.0161639|0
0|0.000638175|0
0|0.015163|0
0|0.0146873|0
0|0.0142282|0
0|-0.00339107|0
0|0.0133596|0
0|0.0129501|0
0|0.0125572|0
0|0.0121808|0
0|0.0118209|0
0|-0.00196401|0
0|0.0111508|0
0|-0.00120995|0
0|0.0105468|0
0|0.0102697|0
0|0.010009|0
0|-0.00449406|0
0|0.00953738|0
0|0.00603025|0
0|0.0223103|0
0|0.0220438|0
0|0.0206676|0
0|0.0268639|0
0|0.0308481|0
0|0.00761222|0
0|0.00815474|0
0|0.00828181|0
0|0.0153764|0
0|0.0084828|0
0|0.0143537|0
0|0.0127069|0
0|0.0105384|0
0|0.0173453|0
0|0.00876568|0
0|0.0109738|0
0|0.00719101|0
0|0.0092888|0
0|0.0172262|0
0|0.0115557|0
0|0.0119675|0
0|0.0188366|0
0|0.0219547|0
0|0.0122972|0
0|0.0216566|0
0|0.0184167|0
0|0.0214832|0
0|0.0207803|0
0|0.0171863|0
0|0.0287498|0
0|0.0295145|0
0|0.0214385|0
0|0.0154734|0
0|0.0176557|0
0|0.0121509|0
0|0.0173635|0
0|0.0139751|0
0|0.0145619|0
0|0.0299604|0
0|0.0172818|0
0|0.0276174|0
0|0.0224825|0
0|0.0226209|0
0|0.0210667|0
0|0.0222553|0
0|0.0108907|0
0|0.0216799|0
0|0.0233338|0
0|0.0186849|0
0|0.00786057|0
0|0.0192039|0
0|0.0286751|0
0|0.0174072|0
0|0.0171557|0
0|0.0265428|0
0|0.0170826|0
0|0.0164442|0
0|0.0162212|0
0|0.0122734|0
0|0.00752876|0
0|0.00812601|0
0|0.0164135|0
0|-0.00656539|0
0|-0.00495056|0
0|0.0303101|0
0|-0.0111432|0
0|0.0058238|0
0|0.0196178|0
0|0.00633021|0
0|0.00161453|0
0|0.00906712|0
0|0.0183389|0
0|0.0112871|0
0|0.0146843|0
0|0.0115347|0
0|0.0171011|0
0|0.0103816|0
0|0.014002|0
0|0.00728455|0
0|0.00922508|0
0|0.00938767|0
0|0.0145979|0
0|0.0148515|0
0|0.0175771|0
0|0.0137469|0
0|0.0172233|0
0|0.0136747|0
0|0.0107119|0
0|0.00968337|0
0|0.0208472|0
0|0.012736|0
0|0.0088937|0
0|0.00582345|0
0|0.00838741|0
0|0.00666156|0
0|0.0127767|0
0|0.00751094|0
0|0.00958404|0
0|0.0126602|0
0|0.0119516|0
0|0.016639|0
0|0.00985175|0
0|-0.0109741|0
0|0.0075188|0
0|0.0174284|0
0|0.00721522|0
0|0.00737388|0
0|0.00207711|0
0|0.00592976|0
0|0.012172|0
0|0.00724614|0
0|0.00945081|0
0|0.0145|0
0|0.0134064|0
0|0.00876845|0
0|0.0195889|0
0|0.0166389|0
0|0.0179535|0
0|0.0178343|0
0|0.0152449|0
0|0.0354855|0
0|0.0152597|0
0|0.0134161|0
0|0.015663|0
0|0.0107853|0
0|0.0159336|0
0|0.0196312|0
0|0.0109482|0
0|0.012506|0
0|0.0102938|0
0|0.0112312|0
0|0.00999108|0
0|0.0175948|0
0|0.00606311|0
0|0.0133399|0
0|0.0102834|0
0|0.00705218|0
0|0.00634319|0
0|0.00398939|0
0|0.00870881|0
0|0.00499567|0
0|0.00568083|0
0|0.00958914|0
0|0.00768451|0
0|0.00978453|0
0|0.00862059|0
0|0.00792269|0
0|0.00601891|0
0|0.00669026|0
0|0.0115891|0
0|0.00874469|0
0|0.0126477|0
0|0.0104713|0
0|0.0170118|0
0|0.0125153|0
0|0.0155359|0
0|0.0181422|0
0|0.0195582|0
0|0.0111408|0
0|0.0264103|0
0|0.0230145|0
0|0.0243222|0
0|0.0193243|0
0|0.0147694|0
0|0.020046|0
0|0.0184007|0
0|0.0197862|0
0|0.0205901|0
0|0.0172528|0
0|0.017483|0
0|0.0231655|0
0|0.0255507|0
0|0.0149433|0
0|0.0224942|0
0|0.0188402|0
0|0.0130867|0
0|0.00634764|0
0|0.0158831|0
0|0.0136192|0
0|0.0120848|0
0|0.0161492|0
0|0.0181268|0
0|0.0124124|0
0|0.0170163|0
0|0.00778685|0
0|-0.0234515|0
0|-0.0159297|0
0|-0.0202898|0
0|-0.0317833|0
0|-0.0423958|0
0|-0.0530403|0
0|-0.044079|0
0|-0.0302094|0
0|-0.0172673|0
0|-0.0267478|0
0|-0.0106791|0
0|-0.0143341|0
0|-0.00488964|0
0|-0.00791705|0
0|-0.0114187|0
0|0.00702937|0
0|0.00212891|0
0|0.00928764|0
0|0.00499886|0
0|0.0053086|0
0|0.00840831|0
0|-0.0116218|0
0|-0.00483023|0
0|-0.000840592|0
0|0.00136587|0
0|-0.0132029|0
0|-0.00684364|0
0|-0.000598749|0
0|8.45252e-05|0
0|-0.0044862|0
0|-0.000500626|0
0|-0.001627|0
0|0.00263891|0
0|0.0103195|0
0|0.00369851|0
0|0.0104075|0
0|0.0039482|0
0|0.00829506|0
0|0.0067663|0
0|0.00378343|0
0|0.00635444|0
0|-0.00242826|0
0|-0.00481206|0
0|0.000223804|0
0|-0.00387256|0
0|0.0110431|0
0|0.00190159|0
0|0.00818016|0
0|0.0272302|0
0|0.0209153|0
0|0.0155761|0
0|0.0125132|0
0|0.0054126|0
0|0.00785139|0
0|0.00658748|0
0|-0.0018131|0
0|0.00126385|0
0|0.00832765|0
0|-0.00293445|0
0|-0.00721179|0
0|-0.00339101|0
0|0.00107103|0
0|-0.00209769|0
0|0.00896973|0
0|0.0117878|0
0|0.0150684|0
0|0.0121912|0
0|0.0117832|0
0|0.00506113|0
0|0.00873664|0
0|-0.0176417|0
0|0.0132919|0
0|0.0195383|0
0|0.0224743|0
0|0.0155589|0
0|0.0114628|0
0|0.00357355|0
0|0.0126826|0
0|0.00579464|0
0|0.00645358|0
0|0.0103512|0
0|0.00693646|0
0|0.024754|0
0|0.0116685|0
0|0.012778|0
0|0.0157394|0
0|0.0158171|0
0|0.0169314|0
0|0.0197102|0
0|0.020286|0
0|0.0228153|0
0|0.0241073|0
0|0.0269636|0
0|0.0336808|0
0|0.0273142|0
0|0.0307711|0
0|0.0313444|0
0|0.0339469|0
0|0.034782|0
0|0.031736|0
0|0.0075746|0
0|0.0277962|0
0|0.0187126|0
0|0.0239775|0
0|0.0191504|0
0|0.0310495|0
0|0.0148145|0
0|0.0179438|0
0|0.0205014|0
0|0.0189818|0
0|0.0179279|0
0|0.0174398|0
0|0.0207499|0
0|0.0153485|0
0|0.0148014|0
0|0.0158195|0
0|0.0188085|0
0|0.0147628|0
0|0.0170791|0
0|0.0219737|0
0|0.0199734|0
0|0.0503348|0
0|0.0217982|0
0|0.0237566|0
0|0.0327529|0
0|0.0232895|0
0|0.0236714|0
0|0.0383574|0
0|0.0301691|0
0|0.0258839|0
0|0.0257645|0
0|0.0190948|0
0|0.0175078|0
0|0.0192003|0
0|0.0199078|0
0|0.00587286|0
0|0.0127782|0
0|0.0139347|0
0|0.0099636|0
0|0.0124876|0
0|-0.00352115|0
0|0.0020905|0
0|0.0168843|0
0|-0.00296773|0
0|-0.00402494|0
0|-0.0126532|0
0|0.000465053|0
0|-0.0117286|0
0|-0.0178696|0
0|-0.0189121|0
0|0.00619157|0
0|0.00128151|0
0|0.00456896|0
0|0.00646403|0
0|0.00709909|0
0|0.00964934|0
0|0.00937218|0
0|0.00165115|0
0|0.00876927|0
0|0.0113883|0
0|0.010941|0
0|0.0091599|0
0|0.0160234|0
0|0.0237897|0
0|0.0134819|0
0|0.0239357|0
0|0.0183568|0
0|0.0225765|0
0|0.0258847|0
0|0.023174|0
0|0.0150881|0
0|0.0191648|0
0|0.0302812|0
0|0.0553713|0
0|0.0759582|1
0|0.00209707|0
0|0.0251697|0
0|0.0217425|0
0|-0.00732471|0
0|-0.00498447|0
0|0.0292917|0
0|-0.00509471|0
0|0.012671|0
0|-0.00544165|0
0|-0.00423838|0
0|-0.00433851|0
0|-0.00268474|0
0|-0.00245585|0
0|-0.00137066|0
0|-0.0024264|0
0|0.00455034|0
0|-0.0121413|0
0|0.00502404|0
0|-0.00896275|0
0|0.0061221|0
0|-0.00486021|0
0|-0.00648977|0
0|-0.00657724|0
0|-0.00204193|0
0|-0.00266545|0
0|0.0013946|0
0|-0.00170734|0
0|-0.00104228|0
0|-0.00237226|0
0|0.000274738|0
0|-0.000592847|0
0|0.00187304|0
0|0.000721849|0
0|0.00230043|0
0|0.00149029|0
0|0.00306529|0
0|-0.00530757|0
0|-0.00294187|0
0|0.00424958|0
0|0.0124565|0
0|0.00497885|0
0|0.00256135|0
0|0.0431006|0
0|0.0102257|0
0|0.00982102|0
0|0.026263|0
0|0.0232208|0
0|0.0186686|0
0|0.013679|0
0|0.0181357|0
0|0.0210136|0
0|0.0250075|0
0|0.00604651|0
0|0.0181769|0
0|0.0163997|0
0|0.0187305|0
0|0.022622|0
0|0.0168345|0
0|0.0212269|0
0|0.0176056|0
0|0.0167308|0
0|0.0146509|0
0|0.0141999|0
0|0.0192493|0
0|0.014523|0
0|0.0140047|0
0|0.0106536|0
0|0.0118619|0
0|0.00705993|0
0|0.00968961|0
0|0.00716943|0
0|0.0121252|0
0|0.01249|0
0|0.0171423|0
0|0.0113626|0
0|0.0149272|0
0|0.0141539|0
0|0.0163504|0
0|0.0103645|0
0|0.00277119|0
0|0.0107928|0
0|0.0211388|0
0|0.0135481|0
0|0.0161464|0
0|0.0187517|0
0|0.0199752|0
0|0.0119359|0
0|0.0197294|0
0|0.00282491|0
0|-0.000345977|0
0|-0.00186414|0
0|-0.00238146|0
0|-0.00484688|0
0|-0.00140168|0
0|-0.0020772|0
0|-0.000616351|0
0|0.000843343|0
0|0.00308578|0
0|0.00898979|0
0|0.0052859|0
0|0.0069195|0
0|0.00302949|0
0|0.00405437|0
0|0.00565976|0
0|0.00603121|0
0|0.00569655|0
0|0.00499115|0
0|-8.23284e-05|0
0|0.00389792|0
0|0.00578376|0
0|0.00431111|0
0|0.00844375|0
0|0.00316618|0
0|0.00799118|0
0|0.00587455|0
0|0.010064|0
0|0.00634415|0
0|0.00761185|0
0|0.0310959|0
0|0.0177823|0
0|0.00257374|0
0|0.00597682|0
0|0.00504448|0
0|0.02447|0
0|0.0115966|0
0|0.0179537|0
0|0.00911564|0
0|0.0138007|0
0|0.00392686|0
0|0.0120803|0
0|0.0218587|0
0|0.01686|0
0|0.0263935|0
0|0.0155812|0
0|0.0568649|0
0|0.0170646|0
0|0.022442|0
0|0.011517|0
0|0.039987|0
0|0.0231834|0
0|0.0290017|0
0|0.0256086|0
0|0.0277738|0
0|0.0234568|0
0|0.0212022|0
0|0.0297866|0
0|0.0286507|0
0|0.0183266|0
0|0.0227655|0
0|0.0201412|0
0|0.0105505|0
0|0.0178694|0
0|0.0226384|0
0|0.00891305|0
0|0.0187062|0
0|0.0137495|0
0|0.0180919|0
0|0.0172203|0
0|0.021394|0
0|0.0176979|0
0|0.0122123|0
0|0.0161634|0
0|0.0132454|0
0|0.0114951|0
0|0.0120519|0
0|0.00463114|0
0|0.0150956|0
0|0.0157573|0
0|0.00815806|0
0|0.00543337|0
0|0.0106412|0
0|0.00156559|0
0|0.00528577|0
0|0.0147952|0
0|0.0110077|0
0|0.0114626|0
0|0.00123926|0
0|0.0787584|1
0|0.0283443|0
0|0.0237073|0
0|0.0234302|0
0|0.0220458|0
0|0.00433609|0
0|0.0387821|0
0|0.0160573|0
0|0.0135959|0
0|0.00971506|0
0|0.00782877|0
0|0.00434198|0
0|0.030348|0
0|0.00533155|0
0|0.00440388|0
0|0.00372607|0
0|0.0081656|0
0|0.0568317|0
0|0.010559|0
0|0.00470073|0
0|0.0255167|0
0|0.0194216|0
0|0.00552464|0
0|0.00403954|0
0|0.00374875|0
0|0.00673404|0
0|0.00581432|0
0|0.00483523|0
0|0.00169983|0
0|0.0050581|0
0|0.00729907|0
0|0.00310226|0
0|0.00321897|0
0|0.000964534|0
0|0.0136282|0
0|-0.00982264|0
0|0.000730523|0
0|0.01584|0
0|0.00647013|0
0|0.0032153|0
0|-0.000151805|0
0|0.00254177|0
0|0.00677403|0
0|0.00136378|0
0|0.00410697|0
0|-0.00410575|0
0|0.00861383|0
0|0.00383466|0
0|-0.00184042|0
0|0.0104143|0
0|0.0178562|0
0|0.0195638|0
0|0.00941652|0
0|0.00746831|0
0|0.00438364|0
0|0.00576952|0
0|0.00358228|0
0|0.00397171|0
0|0.0054814|0
0|0.0157325|0
0|0.00354346|0
0|0.00711816|0
0|0.00643869|0
0|0.00558449|0
0|0.00159925|0
0|0.00369131|0
0|0.00878863|0
0|0.013247|0
0|0.00986333|0
0|0.0137728|0
0|0.0130866|0
0|0.00931282|0
0|0.00430501|0
0|0.0109229|0
0|0.00861948|0
0|0.00576413|0
0|0.0066925|0
0|0.0110396|0
0|0.00654483|0
0|0.00404341|0
0|0.0185714|0
0|0.00578961|0
0|0.0098309|0
0|0.0124289|0
0|0.00995406|0
0|0.00184757|0
0|0.00409593|0
0|0.0133935|0
0|-0.0141704|0
0|0.0630307|0
0|0.0118764|0
0|0.00607992|0
0|-0.00287949|0
0|0.00744147|0
0|0.00667347|0
0|0.014836|0
0|0.000315094|0
0|-0.00667468|0
0|0.0137782|0
0|0.0235145|0
0|0.0240549|0
0|0.0214219|0
0|0.0240112|0
0|0.0199171|0
0|0.00937126|0
0|0.0155507|0
0|0.0129272|0
0|0.0199911|0
0|0.0131179|0
0|0.0122522|0
0|0.0105756|0
0|0.011125|0
0|0.00668792|0
0|0.0157242|0
0|0.0476588|0
0|0.0185977|0
0|0.0120022|0
0|0.0135239|0
0|0.0181452|0
0|0.00950806|0
0|0.0182641|0
0|0.0126515|0
0|0.0134706|0
0|0.0133063|0
0|0.0237318|0
0|0.0159099|0
0|0.00884687|0
0|0.0188536|0
0|0.00777935|0
0|0.00782032|0
0|0.00819648|0
0|0.00956026|0
0|0.0115965|0
0|0.0113973|0
0|0.0108807|0
0|0.0132727|0
0|0.0144427|0
0|0.00775526|0
0|0.00999973|0
0|0.0120252|0
0|0.0161102|0
0|0.0108057|0
0|0.0143921|0
0|0.0119383|0
0|0.0174111|0
0|0.014334|0
0|0.0166552|0
0|0.0172907|0
0|0.00614789|0
0|0.0215505|0
0|0.0152472|0
0|0.0139432|0
0|0.0178322|0
0|0.0182074|0
0|0.00865355|0
0|0.0113077|0
0|0.0109426|0
0|0.0135843|0
0|0.00582219|0
0|-0.0017999|0
0|0.0149587|0
0|0.0128793|0
0|0.00910678|0
0|0.0120905|0
0|0.0172979|0
0|0.0167639|0
0|0.0186881|0
0|0.0115401|0
0|0.00953748|0
0|0.00201541|0
0|0.0147362|0
0|0.0107989|0
0|0.0109264|0
0|0.00896211|0
0|0.0110374|0
0|0.0153981|0
0|0.0097474|0
0|0.0137081|0
0|0.0182234|0
0|0.0165291|0
0|0.0192202|0
0|0.0247239|0
0|0.0210736|0
0|-0.00242806|0
0|0.0318027|0
0|0.0365279|0
0|0.0254715|0
0|0.0234482|0
0|0.0155449|0
0|0.00848369|0
0|0.0221617|0
0|0.0137753|0
0|0.00882862|0
0|-0.000591924|0
0|-0.00536424|0
0|-0.00437192|0
0|-0.00565499|0
0|-0.00608381|0
0|-0.00225926|0
0|-0.00243843|0
0|-0.000828038|0
0|0.00798507|0
0|-0.000158055|0
0|-0.00558064|0
0|-0.000503864|0
0|0.0252122|0
0|-0.00302851|0
0|0.0622141|0
0|0.00253652|0
0|0.0117288|0
0|0.0182961|0
0|0.0204712|0
0|0.11998|1
0|0.0455639|0
0|0.00138545|0
0|0.0290186|0
0|0.00424105|0
